threshold,fpr,tpr
0.73205084,0.01896000,0.04264000
0.73208481,0.01896000,0.04256000
0.73195261,0.01896000,0.04280000
0.73199952,0.01896000,0.04272000
0.73182541,0.01904000,0.04288000
0.73192656,0.01904000,0.04280000
0.73180825,0.01912000,0.04288000
0.73151553,0.01912000,0.04344000
0.73177415,0.01912000,0.04304000
0.73177594,0.01912000,0.04296000
0.73128611,0.01912000,0.04376000
0.73155761,0.01912000,0.04336000
0.73166472,0.01912000,0.04328000
0.73138243,0.01912000,0.04360000
0.73140866,0.01912000,0.04352000
0.73135716,0.01912000,0.04368000
0.73170704,0.01912000,0.04312000
0.73169941,0.01912000,0.04320000
0.73121881,0.01920000,0.04392000
0.73125625,0.01920000,0.04384000
0.73127615,0.01920000,0.04376000
0.73119402,0.01928000,0.04408000
0.73120552,0.01928000,0.04392000
0.73119962,0.01928000,0.04400000
0.73114520,0.01936000,0.04408000
0.73112249,0.01944000,0.04408000
0.73105872,0.01952000,0.04416000
0.73108470,0.01952000,0.04408000
0.73104745,0.01960000,0.04416000
0.73095393,0.01968000,0.04432000
0.73079014,0.01968000,0.04440000
0.73102498,0.01968000,0.04416000
0.73061341,0.01968000,0.04464000
0.73066968,0.01968000,0.04448000
0.73101431,0.01968000,0.04424000
0.73057610,0.01976000,0.04464000
0.73057145,0.01976000,0.04472000
0.73049814,0.01976000,0.04480000
0.73047823,0.01976000,0.04488000
0.73042893,0.01984000,0.04496000
0.73044074,0.01984000,0.04488000
0.73027164,0.01992000,0.04496000
0.73024952,0.02000000,0.04496000
0.73018301,0.02008000,0.04496000
0.73006606,0.02008000,0.04504000
0.73002243,0.02016000,0.04504000
0.72992092,0.02016000,0.04520000
0.72995222,0.02016000,0.04512000
0.72989327,0.02016000,0.04528000
0.72983861,0.02016000,0.04536000
0.72975719,0.02016000,0.04544000
0.72973770,0.02024000,0.04544000
0.72954053,0.02024000,0.04600000
0.72954923,0.02024000,0.04592000
0.72944701,0.02024000,0.04616000
0.72969818,0.02024000,0.04552000
0.72957438,0.02024000,0.04584000
0.72964871,0.02024000,0.04576000
0.72965276,0.02024000,0.04568000
0.72949660,0.02024000,0.04608000
0.72969133,0.02024000,0.04560000
0.72939163,0.02032000,0.04624000
0.72940040,0.02032000,0.04616000
0.72935259,0.02040000,0.04632000
0.72936308,0.02040000,0.04624000
0.72925496,0.02048000,0.04640000
0.72916138,0.02048000,0.04648000
0.72932577,0.02048000,0.04632000
0.72874367,0.02056000,0.04696000
0.72881716,0.02056000,0.04688000
0.72914600,0.02056000,0.04648000
0.72906244,0.02056000,0.04656000
0.72884184,0.02056000,0.04680000
0.72889441,0.02056000,0.04672000
0.72893512,0.02056000,0.04664000
0.72872525,0.02064000,0.04704000
0.72871232,0.02064000,0.04712000
0.72874260,0.02064000,0.04696000
0.72869152,0.02072000,0.04712000
0.72853565,0.02080000,0.04736000
0.72865671,0.02080000,0.04720000
0.72868443,0.02080000,0.04712000
0.72862238,0.02080000,0.04728000
0.72845155,0.02080000,0.04744000
0.72844452,0.02088000,0.04744000
0.72841913,0.02096000,0.04744000
0.72828197,0.02104000,0.04752000
0.72832698,0.02104000,0.04744000
0.72817022,0.02112000,0.04752000
0.72815818,0.02128000,0.04752000
0.72807932,0.02136000,0.04752000
0.72803783,0.02144000,0.04760000
0.72805279,0.02144000,0.04752000
0.72798783,0.02152000,0.04768000
0.72799265,0.02152000,0.04760000
0.72795904,0.02160000,0.04776000
0.72798008,0.02160000,0.04768000
0.72789651,0.02168000,0.04776000
0.72786444,0.02168000,0.04784000
0.72781748,0.02176000,0.04784000
0.72779971,0.02184000,0.04784000
0.72771347,0.02184000,0.04800000
0.72776359,0.02184000,0.04792000
0.72768176,0.02192000,0.04800000
0.72767717,0.02192000,0.04808000
0.72762299,0.02200000,0.04808000
0.72761279,0.02200000,0.04816000
0.72748238,0.02208000,0.04816000
0.72743881,0.02216000,0.04816000
0.72717762,0.02224000,0.04896000
0.72718751,0.02224000,0.04888000
0.72724050,0.02224000,0.04880000
0.72727722,0.02224000,0.04872000
0.72692662,0.02224000,0.04936000
0.72727919,0.02224000,0.04864000
0.72708333,0.02224000,0.04912000
0.72712421,0.02224000,0.04904000
0.72729105,0.02224000,0.04856000
0.72737002,0.02224000,0.04840000
0.72735924,0.02224000,0.04848000
0.72698081,0.02224000,0.04920000
0.72694528,0.02224000,0.04928000
0.72737134,0.02224000,0.04832000
0.72740680,0.02224000,0.04816000
0.72738391,0.02224000,0.04824000
0.72691000,0.02232000,0.04944000
0.72692424,0.02232000,0.04936000
0.72686785,0.02240000,0.04944000
0.72685367,0.02240000,0.04952000
0.72682118,0.02248000,0.04960000
0.72684556,0.02248000,0.04952000
0.72664809,0.02256000,0.04976000
0.72676921,0.02256000,0.04968000
0.72677130,0.02256000,0.04960000
0.72656661,0.02264000,0.04984000
0.72636235,0.02264000,0.05008000
0.72638541,0.02264000,0.04992000
0.72662425,0.02264000,0.04976000
0.72637695,0.02264000,0.05000000
0.72628039,0.02272000,0.05016000
0.72634131,0.02272000,0.05008000
0.72622705,0.02272000,0.05032000
0.72626960,0.02272000,0.05024000
0.72619736,0.02272000,0.05040000
0.72612166,0.02280000,0.05040000
0.72599632,0.02280000,0.05056000
0.72609568,0.02280000,0.05048000
0.72599250,0.02280000,0.05064000
0.72594362,0.02288000,0.05064000
0.72591907,0.02296000,0.05064000
0.72579229,0.02304000,0.05072000
0.72587764,0.02304000,0.05064000
0.72579163,0.02312000,0.05072000
0.72574604,0.02320000,0.05080000
0.72576642,0.02320000,0.05072000
0.72573620,0.02328000,0.05088000
0.72574484,0.02328000,0.05080000
0.72561306,0.02336000,0.05088000
0.72559738,0.02344000,0.05096000
0.72559869,0.02344000,0.05088000
0.72555417,0.02352000,0.05096000
0.72536910,0.02360000,0.05096000
0.72530788,0.02368000,0.05104000
0.72532833,0.02368000,0.05096000
0.72527379,0.02376000,0.05104000
0.72525269,0.02376000,0.05112000
0.72524107,0.02384000,0.05112000
0.72510666,0.02392000,0.05112000
0.72508287,0.02400000,0.05112000
0.72505850,0.02400000,0.05128000
0.72506571,0.02400000,0.05120000
0.72484249,0.02408000,0.05192000
0.72502667,0.02408000,0.05128000
0.72498405,0.02408000,0.05160000
0.72491330,0.02408000,0.05184000
0.72495377,0.02408000,0.05176000
0.72497863,0.02408000,0.05168000
0.72501910,0.02408000,0.05144000
0.72500801,0.02408000,0.05152000
0.72501916,0.02408000,0.05136000
0.72452790,0.02416000,0.05216000
0.72450280,0.02416000,0.05232000
0.72462738,0.02416000,0.05208000
0.72451115,0.02416000,0.05224000
0.72444844,0.02416000,0.05240000
0.72470611,0.02416000,0.05200000
0.72481912,0.02416000,0.05192000
0.72403944,0.02424000,0.05280000
0.72440004,0.02424000,0.05240000
0.72422761,0.02424000,0.05248000
0.72421461,0.02424000,0.05256000
0.72420382,0.02424000,0.05264000
0.72409379,0.02424000,0.05272000
0.72389477,0.02432000,0.05296000
0.72397774,0.02432000,0.05280000
0.72390872,0.02432000,0.05288000
0.72387075,0.02432000,0.05304000
0.72387052,0.02440000,0.05304000
0.72384340,0.02448000,0.05304000
0.72373444,0.02448000,0.05312000
0.72368217,0.02448000,0.05320000
0.72354138,0.02456000,0.05328000
0.72352934,0.02456000,0.05336000
0.72342092,0.02456000,0.05352000
0.72342891,0.02456000,0.05344000
0.72358990,0.02456000,0.05320000
0.72334492,0.02464000,0.05384000
0.72338152,0.02464000,0.05368000
0.72341841,0.02464000,0.05352000
0.72340119,0.02464000,0.05360000
0.72337663,0.02464000,0.05376000
0.72326481,0.02472000,0.05384000
0.72325003,0.02472000,0.05392000
0.72324729,0.02472000,0.05400000
0.72320020,0.02480000,0.05408000
0.72314942,0.02480000,0.05424000
0.72317243,0.02480000,0.05416000
0.72323471,0.02480000,0.05400000
0.72309744,0.02488000,0.05424000
0.72304839,0.02488000,0.05440000
0.72303152,0.02488000,0.05448000
0.72309065,0.02488000,0.05432000
0.72291708,0.02496000,0.05456000
0.72297913,0.02496000,0.05448000
0.72288030,0.02504000,0.05472000
0.72289610,0.02504000,0.05456000
0.72288680,0.02504000,0.05464000
0.72281653,0.02512000,0.05480000
0.72287250,0.02512000,0.05472000
0.72263414,0.02520000,0.05496000
0.72264099,0.02520000,0.05488000
0.72277206,0.02520000,0.05480000
0.72250271,0.02528000,0.05504000
0.72251379,0.02528000,0.05496000
0.72247177,0.02536000,0.05512000
0.72247201,0.02536000,0.05504000
0.72239375,0.02544000,0.05520000
0.72245574,0.02544000,0.05512000
0.72228801,0.02544000,0.05536000
0.72229904,0.02544000,0.05528000
0.72227609,0.02544000,0.05544000
0.72223228,0.02552000,0.05544000
0.72222292,0.02560000,0.05552000
0.72222805,0.02560000,0.05544000
0.72206420,0.02568000,0.05576000
0.72217584,0.02568000,0.05552000
0.72216451,0.02568000,0.05560000
0.72211033,0.02568000,0.05568000
0.72204703,0.02576000,0.05584000
0.72205657,0.02576000,0.05576000
0.72201639,0.02584000,0.05584000
0.72192979,0.02592000,0.05584000
0.72189206,0.02592000,0.05592000
0.72184724,0.02600000,0.05608000
0.72182709,0.02600000,0.05616000
0.72179389,0.02600000,0.05624000
0.72188097,0.02600000,0.05600000
0.72188693,0.02600000,0.05592000
0.72175753,0.02608000,0.05624000
0.72172362,0.02616000,0.05624000
0.72164726,0.02624000,0.05640000
0.72172105,0.02624000,0.05624000
0.72165054,0.02624000,0.05632000
0.72162813,0.02632000,0.05640000
0.72162753,0.02640000,0.05640000
0.72156268,0.02648000,0.05648000
0.72162241,0.02648000,0.05640000
0.72152269,0.02656000,0.05656000
0.72153723,0.02656000,0.05648000
0.72151381,0.02664000,0.05656000
0.72148037,0.02672000,0.05656000
0.72143519,0.02680000,0.05656000
0.72142637,0.02688000,0.05656000
0.72136426,0.02696000,0.05656000
0.72111410,0.02712000,0.05696000
0.72113454,0.02712000,0.05688000
0.72127062,0.02712000,0.05672000
0.72126251,0.02712000,0.05680000
0.72129446,0.02712000,0.05664000
0.72130555,0.02712000,0.05656000
0.72107172,0.02720000,0.05696000
0.72106981,0.02720000,0.05704000
0.72102845,0.02720000,0.05712000
0.72098011,0.02728000,0.05712000
0.72089130,0.02736000,0.05736000
0.72091264,0.02736000,0.05720000
0.72094327,0.02736000,0.05712000
0.72090244,0.02736000,0.05728000
0.72074616,0.02744000,0.05736000
0.72068644,0.02752000,0.05736000
0.72062135,0.02752000,0.05752000
0.72060329,0.02752000,0.05760000
0.72063810,0.02752000,0.05744000
0.72059596,0.02760000,0.05760000
0.72057605,0.02768000,0.05760000
0.72050172,0.02776000,0.05760000
0.72050017,0.02784000,0.05760000
0.72048509,0.02792000,0.05760000
0.72043633,0.02800000,0.05760000
0.72042394,0.02800000,0.05768000
0.72031420,0.02800000,0.05776000
0.72028649,0.02800000,0.05784000
0.72027212,0.02808000,0.05784000
0.72024423,0.02808000,0.05792000
0.72023213,0.02808000,0.05800000
0.72021782,0.02816000,0.05800000
0.72016782,0.02816000,0.05808000
0.72015619,0.02824000,0.05808000
0.72004348,0.02824000,0.05848000
0.72005039,0.02824000,0.05840000
0.72007871,0.02824000,0.05832000
0.72008944,0.02824000,0.05824000
0.72012579,0.02824000,0.05816000
0.71969575,0.02832000,0.05872000
0.71967894,0.02832000,0.05880000
0.71961510,0.02832000,0.05888000
0.71956921,0.02832000,0.05904000
0.72000498,0.02832000,0.05848000
0.72000253,0.02832000,0.05856000
0.71986592,0.02832000,0.05864000
0.71957570,0.02832000,0.05896000
0.71952945,0.02840000,0.05920000
0.71955973,0.02840000,0.05912000
0.71946400,0.02840000,0.05928000
0.71956837,0.02840000,0.05904000
0.71945196,0.02848000,0.05928000
0.71942645,0.02856000,0.05928000
0.71941191,0.02856000,0.05936000
0.71938074,0.02864000,0.05936000
0.71934003,0.02872000,0.05952000
0.71934104,0.02872000,0.05944000
0.71928871,0.02872000,0.05960000
0.71934736,0.02872000,0.05936000
0.71926773,0.02880000,0.05968000
0.71928769,0.02880000,0.05960000
0.71916056,0.02888000,0.05984000
0.71922940,0.02888000,0.05968000
0.71915948,0.02888000,0.05992000
0.71912754,0.02888000,0.06000000
0.71898931,0.02888000,0.06008000
0.71896964,0.02888000,0.06016000
0.71922439,0.02888000,0.05976000
0.71895021,0.02896000,0.06016000
0.71893644,0.02904000,0.06024000
0.71894199,0.02904000,0.06016000
0.71892971,0.02904000,0.06032000
0.71887261,0.02912000,0.06048000
0.71878773,0.02912000,0.06080000
0.71880352,0.02912000,0.06072000
0.71880907,0.02912000,0.06064000
0.71887964,0.02912000,0.06040000
0.71892524,0.02912000,0.06032000
0.71887028,0.02912000,0.06056000
0.71874523,0.02920000,0.06088000
0.71876794,0.02920000,0.06080000
0.71872401,0.02920000,0.06104000
0.71873957,0.02920000,0.06096000
0.71865475,0.02928000,0.06112000
0.71868616,0.02928000,0.06104000
0.71861160,0.02936000,0.06120000
0.71856517,0.02936000,0.06136000
0.71852839,0.02936000,0.06144000
0.71861976,0.02936000,0.06112000
0.71857762,0.02936000,0.06128000
0.71851355,0.02944000,0.06152000
0.71841234,0.02944000,0.06176000
0.71852779,0.02944000,0.06144000
0.71841556,0.02944000,0.06168000
0.71848828,0.02944000,0.06160000
0.71839416,0.02952000,0.06176000
0.71822947,0.02960000,0.06192000
0.71831346,0.02960000,0.06176000
0.71825117,0.02960000,0.06184000
0.71814764,0.02968000,0.06200000
0.71812481,0.02968000,0.06208000
0.71819204,0.02968000,0.06192000
0.71810538,0.02968000,0.06216000
0.71809405,0.02968000,0.06224000
0.71807665,0.02976000,0.06224000
0.71800375,0.02976000,0.06240000
0.71801597,0.02976000,0.06232000
0.71768135,0.02984000,0.06248000
0.71798682,0.02984000,0.06240000
0.71764827,0.02984000,0.06256000
0.71764606,0.02992000,0.06256000
0.71763945,0.02992000,0.06264000
0.71756423,0.03000000,0.06264000
0.71753341,0.03008000,0.06264000
0.71750188,0.03016000,0.06272000
0.71751797,0.03016000,0.06264000
0.71749544,0.03024000,0.06272000
0.71739316,0.03032000,0.06296000
0.71741915,0.03032000,0.06272000
0.71740109,0.03032000,0.06280000
0.71740013,0.03032000,0.06288000
0.71738923,0.03040000,0.06296000
0.71735078,0.03048000,0.06296000
0.71730965,0.03056000,0.06296000
0.71685553,0.03064000,0.06328000
0.71689707,0.03064000,0.06320000
0.71696067,0.03064000,0.06312000
0.71697450,0.03064000,0.06304000
0.71713179,0.03064000,0.06296000
0.71684861,0.03072000,0.06328000
0.71679759,0.03080000,0.06328000
0.71676964,0.03088000,0.06328000
0.71662366,0.03096000,0.06360000
0.71676624,0.03096000,0.06328000
0.71667784,0.03096000,0.06352000
0.71671104,0.03096000,0.06344000
0.71672213,0.03096000,0.06336000
0.71656203,0.03104000,0.06360000
0.71656120,0.03104000,0.06368000
0.71655005,0.03112000,0.06368000
0.71650386,0.03112000,0.06376000
0.71648866,0.03120000,0.06376000
0.71646422,0.03120000,0.06392000
0.71647966,0.03120000,0.06384000
0.71645206,0.03128000,0.06408000
0.71645218,0.03128000,0.06400000
0.71641409,0.03128000,0.06416000
0.71645302,0.03128000,0.06392000
0.71640384,0.03136000,0.06416000
0.71631712,0.03136000,0.06424000
0.71627539,0.03136000,0.06432000
0.71624792,0.03144000,0.06440000
0.71624410,0.03144000,0.06448000
0.71627486,0.03144000,0.06432000
0.71622133,0.03152000,0.06448000
0.71619439,0.03160000,0.06448000
0.71600902,0.03168000,0.06448000
0.71599323,0.03176000,0.06456000
0.71600336,0.03176000,0.06448000
0.71586329,0.03176000,0.06488000
0.71593291,0.03176000,0.06472000
0.71596938,0.03176000,0.06464000
0.71582180,0.03176000,0.06496000
0.71588254,0.03176000,0.06480000
0.71579611,0.03184000,0.06496000
0.71578747,0.03192000,0.06496000
0.71577132,0.03200000,0.06496000
0.71576631,0.03200000,0.06504000
0.71567142,0.03208000,0.06528000
0.71573335,0.03208000,0.06504000
0.71571463,0.03208000,0.06512000
0.71564239,0.03208000,0.06536000
0.71567571,0.03208000,0.06520000
0.71560520,0.03216000,0.06536000
0.71554714,0.03224000,0.06536000
0.71550518,0.03232000,0.06536000
0.71545845,0.03240000,0.06536000
0.71544051,0.03240000,0.06544000
0.71543556,0.03248000,0.06544000
0.71543229,0.03248000,0.06552000
0.71541339,0.03248000,0.06560000
0.71535552,0.03256000,0.06568000
0.71536016,0.03256000,0.06560000
0.71527845,0.03264000,0.06568000
0.71525067,0.03272000,0.06568000
0.71524429,0.03280000,0.06568000
0.71523207,0.03280000,0.06576000
0.71521723,0.03288000,0.06576000
0.71521676,0.03288000,0.06584000
0.71514881,0.03296000,0.06584000
0.71510720,0.03296000,0.06592000
0.71463060,0.03304000,0.06680000
0.71483839,0.03304000,0.06656000
0.71494436,0.03304000,0.06624000
0.71488774,0.03304000,0.06640000
0.71485341,0.03304000,0.06648000
0.71472299,0.03304000,0.06672000
0.71492100,0.03304000,0.06632000
0.71502286,0.03304000,0.06600000
0.71499825,0.03304000,0.06608000
0.71499115,0.03304000,0.06616000
0.71504229,0.03304000,0.06592000
0.71480680,0.03304000,0.06664000
0.71462184,0.03312000,0.06680000
0.71462142,0.03312000,0.06688000
0.71431202,0.03320000,0.06728000
0.71426278,0.03320000,0.06744000
0.71429062,0.03320000,0.06736000
0.71437967,0.03320000,0.06712000
0.71438038,0.03320000,0.06704000
0.71425527,0.03320000,0.06752000
0.71439135,0.03320000,0.06688000
0.71438688,0.03320000,0.06696000
0.71433824,0.03320000,0.06720000
0.71424633,0.03320000,0.06760000
0.71424031,0.03328000,0.06760000
0.71411848,0.03336000,0.06768000
0.71417242,0.03336000,0.06760000
0.71407646,0.03344000,0.06768000
0.71403265,0.03344000,0.06784000
0.71405524,0.03344000,0.06776000
0.71400887,0.03352000,0.06784000
0.71399373,0.03360000,0.06792000
0.71399480,0.03360000,0.06784000
0.71370363,0.03368000,0.06864000
0.71397883,0.03368000,0.06792000
0.71392947,0.03368000,0.06816000
0.71397811,0.03368000,0.06800000
0.71396202,0.03368000,0.06808000
0.71389818,0.03368000,0.06824000
0.71373701,0.03368000,0.06856000
0.71368963,0.03368000,0.06872000
0.71389151,0.03368000,0.06832000
0.71387047,0.03368000,0.06840000
0.71381736,0.03368000,0.06848000
0.71363938,0.03376000,0.06880000
0.71356577,0.03376000,0.06896000
0.71346903,0.03376000,0.06904000
0.71367759,0.03376000,0.06872000
0.71359813,0.03376000,0.06888000
0.71344757,0.03384000,0.06904000
0.71341747,0.03384000,0.06920000
0.71341056,0.03384000,0.06928000
0.71344429,0.03384000,0.06912000
0.71340019,0.03384000,0.06936000
0.71338224,0.03384000,0.06944000
0.71335208,0.03392000,0.06944000
0.71326470,0.03400000,0.06960000
0.71332115,0.03400000,0.06944000
0.71329165,0.03400000,0.06952000
0.71315211,0.03408000,0.06984000
0.71317804,0.03408000,0.06976000
0.71321636,0.03408000,0.06968000
0.71323746,0.03408000,0.06960000
0.71279842,0.03416000,0.07016000
0.71312588,0.03416000,0.06984000
0.71302742,0.03416000,0.07000000
0.71287078,0.03416000,0.07008000
0.71262711,0.03424000,0.07056000
0.71267849,0.03424000,0.07024000
0.71264541,0.03424000,0.07040000
0.71260953,0.03424000,0.07064000
0.71279520,0.03424000,0.07016000
0.71264774,0.03424000,0.07032000
0.71264356,0.03424000,0.07048000
0.71258646,0.03432000,0.07064000
0.71253306,0.03432000,0.07072000
0.71244758,0.03432000,0.07080000
0.71241945,0.03440000,0.07088000
0.71244234,0.03440000,0.07080000
0.71230310,0.03440000,0.07112000
0.71229434,0.03440000,0.07120000
0.71238327,0.03440000,0.07104000
0.71239465,0.03440000,0.07096000
0.71225530,0.03448000,0.07120000
0.71221590,0.03448000,0.07136000
0.71222979,0.03448000,0.07128000
0.71198153,0.03456000,0.07144000
0.71193922,0.03456000,0.07152000
0.71212459,0.03456000,0.07136000
0.71193367,0.03464000,0.07152000
0.71188563,0.03472000,0.07152000
0.71183544,0.03480000,0.07152000
